Time,JUNCTION-16,JUNCTION-20,JUNCTION-30,JUNCTION-45,JUNCTION-90
0.000000000000000000e+00,2.633543251464536183e+02,2.633575621582031658e+02,2.641051444335937504e+02,3.539470351873773666e+02,2.640412704565694639e+02
7.641262908917191739e-03,2.633543251464544710e+02,2.633575621937181381e+02,2.641051458763694768e+02,3.539470352848796324e+02,2.640412627716688689e+02
1.528252581783438348e-02,2.633543251464553236e+02,2.633575621936704465e+02,2.641051458764301856e+02,3.539470352848838388e+02,2.640412627716663110e+02
2.292378872675157608e-02,2.633543251464561763e+02,2.633575621936216749e+02,2.641051458765070379e+02,3.539470352848893526e+02,2.640412627716183920e+02
3.056505163566876696e-02,2.633543251464570858e+02,2.633575621935739832e+02,2.641051458765678035e+02,3.539470352848936727e+02,2.640412627716159477e+02
3.820631454458595783e-02,2.633543251464577679e+02,2.633575621935250410e+02,2.641051458766446558e+02,3.539470352848990160e+02,2.640412627715680287e+02
4.584757745350315217e-02,2.633543251464586774e+02,2.633575621934773494e+02,2.641051458767054214e+02,3.539470352849034498e+02,2.640412627715654139e+02
5.348884036242033957e-02,2.633543251464594732e+02,2.633575621934285209e+02,2.641051458767822169e+02,3.539470352849089068e+02,2.640412672647187833e+02
6.113010327133753391e-02,2.633543251464603827e+02,2.633575621933809430e+02,2.641051458768428688e+02,3.539470352849131132e+02,2.640412678726323747e+02
6.877136618025472825e-02,2.633543251464610648e+02,2.633575621933322850e+02,2.641051458769198348e+02,3.539470352849184565e+02,2.640412678726648892e+02
7.641262908917191565e-02,2.633543251464618606e+02,2.633575621932844797e+02,2.641051458769804867e+02,3.539470352849229471e+02,2.640412678726712556e+02
8.405389199808910305e-02,2.633543251464627701e+02,2.633575621932357080e+02,2.641051458770572822e+02,3.539470352849282335e+02,2.640412678727039406e+02
9.169515490700630433e-02,2.633543251464637933e+02,2.633575621931881869e+02,2.641051458771181046e+02,3.539470352849326105e+02,2.640412678727103071e+02
9.933641781592349174e-02,2.633543251464642481e+02,2.633575621931394153e+02,2.641051458771950138e+02,3.539470352849381243e+02,2.640412667459301588e+02
1.069776807248406791e-01,2.633543251464652712e+02,2.633575621930918373e+02,2.641051458772554383e+02,3.539470352849421033e+02,2.640412667459368663e+02
1.146189436337578804e-01,2.633543251464659534e+02,2.633575621930430657e+02,2.641051458773323475e+02,3.539470352849476740e+02,2.640412670990606330e+02
1.222602065426750678e-01,2.633543251464668629e+02,2.633575621929957151e+02,2.641051458773931131e+02,3.539470352849521078e+02,2.640412670991012192e+02
1.299014694515922552e-01,2.633543251464677155e+02,2.633575621929467729e+02,2.641051458774699086e+02,3.539470352849573942e+02,2.640412670991980804e+02
1.375427323605094565e-01,2.633543251464685682e+02,2.633575621928992518e+02,2.641051458775306173e+02,3.539470352849616006e+02,2.640412670992386666e+02
1.451839952694266300e-01,2.633543251464694777e+02,2.633575621928505939e+02,2.641051458776074128e+02,3.539470352849670007e+02,2.640412678016534755e+02
1.528252581783438313e-01,2.633543251464702735e+02,2.633575621928031296e+02,2.641051458776681784e+02,3.539470352849712071e+02,2.640412714396994147e+02
1.604665210872610326e-01,2.633543251464710693e+02,2.633575621927544717e+02,2.641051458777448033e+02,3.539470352849767778e+02,2.640412700759247855e+02
1.681077839961782061e-01,2.633543251464718651e+02,2.633575621927069506e+02,2.641051458778055689e+02,3.539470352849810979e+02,2.640412681818010583e+02
1.757490469050954074e-01,2.633543251464728314e+02,2.633575621926582926e+02,2.641051458778823076e+02,3.539470352849864980e+02,2.640412681819033764e+02
1.833903098140126087e-01,2.633543251464735704e+02,2.633575621926108283e+02,2.641051458779429595e+02,3.539470352849907613e+02,2.640412681819454974e+02
1.910315727229297822e-01,2.633543251464744799e+02,2.633575621925623409e+02,2.641051458780198118e+02,3.539470352849963319e+02,2.640412680059193349e+02
1.986728356318469835e-01,2.633543251464752757e+02,2.633575621925147630e+02,2.641051458780807479e+02,3.539470352850004247e+02,2.640412675827894304e+02
2.063140985407641848e-01,2.633543251464761852e+02,2.633575621924662187e+02,2.641051458781571455e+02,3.539470352850061090e+02,2.640412678996038380e+02
2.139553614496813583e-01,2.633543251464767536e+02,2.633575621924188113e+02,2.641051458782179679e+02,3.539470352850103154e+02,2.640412670133549682e+02
2.215966243585985596e-01,2.633543251464778905e+02,2.633575621923702670e+02,2.641051458782949339e+02,3.539470352850153745e+02,2.640412682617271116e+02
2.292378872675157608e-01,2.633543251464784589e+02,2.633575621923228596e+02,2.641051458783552448e+02,3.539470365087424284e+02,2.640412682617948690e+02
2.368791501764329344e-01,2.633543251464793684e+02,2.633575618290395823e+02,2.641051458784319834e+02,3.539470365087521486e+02,2.640412682250363332e+02
2.445204130853501356e-01,2.633543251464798232e+02,2.633575618289554541e+02,2.641051458784928059e+02,3.539470365087514665e+02,2.640412680218549895e+02
2.521616759942673092e-01,2.633543251464810737e+02,2.633575618289146405e+02,2.641051458785697150e+02,3.539470365087610730e+02,2.640412662881620349e+02
2.598029389031845104e-01,2.633543251464816422e+02,2.633575618288305691e+02,2.641051458786300827e+02,3.539470365087607320e+02,2.640412655428535231e+02
2.674442018121017117e-01,2.633543251464825516e+02,2.633575618287899260e+02,2.641051458787070487e+02,3.539470365087706227e+02,2.640412652871785326e+02
2.750854647210189130e-01,2.633543251464831769e+02,2.633575618287058546e+02,2.641051458787677007e+02,3.539470365087701680e+02,2.640412633939805005e+02
2.827267276299361143e-01,2.633543251464842569e+02,2.633575618286650410e+02,2.641051458788443824e+02,3.539470365087800019e+02,2.640412633665209796e+02
2.903679905388532601e-01,2.633543179495632103e+02,2.633575618285811402e+02,2.641051458789050344e+02,3.539470365087792629e+02,2.640412625822013979e+02
2.980092534477704613e-01,2.633543179495633240e+02,2.633575648284432873e+02,2.641051458789819435e+02,3.539470365087889832e+02,2.640412598925455541e+02
3.056505163566876626e-01,2.633543179495758295e+02,2.633575648283268720e+02,2.641051458790424817e+02,3.539470365087888695e+02,2.640412605021047057e+02
3.132917792656048639e-01,2.633543194163161729e+02,2.633575650563878412e+02,2.641051458791191067e+02,3.539470365087983623e+02,2.640412607342050251e+02
3.209330421745220652e-01,2.633543194163288490e+02,2.633575650562742112e+02,2.641051458791799860e+02,3.539470365087980213e+02,2.640412608576025377e+02
3.285743050834392665e-01,2.633543212169523713e+02,2.633575650561983252e+02,2.641051458792565541e+02,3.539470338564109966e+02,2.640412612030888795e+02
3.362155679923564122e-01,2.633543206711477751e+02,2.633575650560852068e+02,2.641051458793172628e+02,3.539470338564150893e+02,2.640412611303083281e+02
3.438568309012736135e-01,2.633543239356033041e+02,2.633575657275905542e+02,2.641051458793938309e+02,3.539470338564434542e+02,2.640412608678732909e+02
3.514980938101908148e-01,2.633543239356197887e+02,2.633575657275090975e+02,2.641051458794545965e+02,3.539470356861144751e+02,2.640412628043313248e+02
3.591393567191080161e-01,2.633543241109818496e+02,2.633575657273390220e+02,2.641051464834155809e+02,3.539470356970339253e+02,2.640412619361226234e+02
3.667806196280252173e-01,2.633543260885661539e+02,2.633575657272577928e+02,2.641051544710053918e+02,3.539470357086959780e+02,2.640412610792177475e+02
3.744218825369424186e-01,2.633543266716490621e+02,2.633575657270880583e+02,2.641051544896929499e+02,3.539470367590720912e+02,2.640412611208910789e+02
3.820631454458595644e-01,2.633543266885828871e+02,2.633575657270068291e+02,2.641051545097576536e+02,3.539470367429800035e+02,2.640412619579022930e+02
3.897044083547767657e-01,2.633543325009135856e+02,2.633575656774594904e+02,2.641051545283780229e+02,3.539470367273694933e+02,2.640412614851411490e+02
3.973456712636939669e-01,2.633543333018270118e+02,2.633575656773903688e+02,2.641051545483726954e+02,3.539470367750832906e+02,2.640412609375086959e+02
4.049869341726111682e-01,2.633543336267940731e+02,2.633575656772381421e+02,2.641051545669259895e+02,3.539470367604275225e+02,2.640412614183842948e+02
4.126281970815283695e-01,2.633543335041763953e+02,2.633575656771688500e+02,2.641051545868505173e+02,3.539470367451091306e+02,2.640412620034110773e+02
4.202694599904455708e-01,2.633543339293737517e+02,2.633575656770163960e+02,2.641051546053374182e+02,3.539470367318958210e+02,2.640412634054947034e+02
4.279107228993627166e-01,2.633543340665559640e+02,2.633575656769474449e+02,2.641051540947324270e+02,3.539470349254963253e+02,2.640412648261237223e+02
4.355519858082799178e-01,2.633543346221848083e+02,2.633575656767953888e+02,2.641051541131528779e+02,3.539470349129748570e+02,2.640412627173374744e+02
4.431932487171971191e-01,2.633543347946671815e+02,2.633575656767258124e+02,2.641051541329395036e+02,3.539470348924814402e+02,2.640412619834293082e+02
4.508345116261143204e-01,2.633543350120306741e+02,2.633575656643512275e+02,2.641051541512931635e+02,3.539470348504870003e+02,2.640412639354926227e+02
4.584757745350315217e-01,2.633543350464206014e+02,2.633575656642908598e+02,2.641051541710108950e+02,3.539470348373801585e+02,2.640412643367304213e+02
4.661170374439487230e-01,2.633543335078232417e+02,2.633575657003185029e+02,2.641051541892982755e+02,3.539470348238303927e+02,2.640412622272575618e+02
4.737583003528658687e-01,2.633543336792350260e+02,2.633575657002600110e+02,2.641051542089468285e+02,3.539470353128090778e+02,2.640412616947527340e+02
4.813995632617830700e-01,2.633543337533316731e+02,2.633575657001132413e+02,2.641051542271686685e+02,3.539470357184536056e+02,2.640412617952812866e+02
4.890408261707002713e-01,2.633543303496585963e+02,2.633575657000549199e+02,2.641051542467484978e+02,3.539470357056850958e+02,2.640412610850031001e+02
4.966820890796174726e-01,2.633543297672102881e+02,2.633575654780073592e+02,2.641051544219239418e+02,3.539470356939729072e+02,2.640412613036680796e+02
5.043233519885346183e-01,2.633543298325640762e+02,2.633575654779384649e+02,2.641051548263691302e+02,3.539470356192566101e+02,2.640412620972722948e+02
5.119646148974518196e-01,2.633543296442360315e+02,2.633575654777950490e+02,2.641051548444605146e+02,3.539470356066736372e+02,2.640412612195044062e+02
5.196058778063690209e-01,2.633543296539778567e+02,2.633575654777262685e+02,2.641051548639045450e+02,3.539470354949100965e+02,2.640412609390112948e+02
5.272471407152862222e-01,2.633543291910749531e+02,2.633575654246934050e+02,2.641051548819304458e+02,3.539470354613901577e+02,2.640412621821444077e+02
5.348884036242034234e-01,2.633543290741397414e+02,2.633575654246239424e+02,2.641051549013067756e+02,3.539470363743226926e+02,2.640412627023046639e+02
5.425296665331206247e-01,2.633543282289720651e+02,2.633575654163599324e+02,2.641051551874400047e+02,3.539470363590173747e+02,2.640412641656669734e+02
5.501709294420378260e-01,2.633543282533366323e+02,2.633575654162929709e+02,2.641051552067498278e+02,3.539470363474162014e+02,2.640412649838004882e+02
5.578121923509550273e-01,2.633543264398748533e+02,2.633575654961447299e+02,2.641051552246423739e+02,3.539470371030273554e+02,2.640412650130450061e+02
5.654534552598722286e-01,2.633543269381087271e+02,2.633575654960811221e+02,2.641051551677517182e+02,3.539470370951324298e+02,2.640412645120049433e+02
5.730947181687894298e-01,2.633543266512069181e+02,2.633575654959591930e+02,2.641051551855796333e+02,3.539470369344023197e+02,2.640412652947183574e+02
5.807359810777065201e-01,2.633543266803043821e+02,2.633575654958956989e+02,2.641051551127246739e+02,3.539470382213233961e+02,2.640412648547018080e+02
5.883772439866237214e-01,2.633543271657877654e+02,2.633575654939640458e+02,2.641051551304880149e+02,3.539470379865630889e+02,2.640412638862234758e+02
5.960185068955409227e-01,2.633543288706020462e+02,2.633575654939027686e+02,2.641051551495942249e+02,3.539470380675322190e+02,2.640412633915408946e+02
6.036597698044581239e-01,2.633543289153335536e+02,2.633575655092707848e+02,2.641051551672928781e+02,3.539470380536503740e+02,2.640412637861264784e+02
6.113010327133753252e-01,2.633543288251256627e+02,2.633575655092042780e+02,2.641051553796701796e+02,3.539470380695798326e+02,2.640412634562939047e+02
6.189422956222925265e-01,2.633543288969855780e+02,2.633575656260300661e+02,2.641051553973053387e+02,3.539470381479533785e+02,2.640412639469173541e+02
6.265835585312097278e-01,2.633543289335481177e+02,2.633575656259660605e+02,2.641051553294718133e+02,3.539470381312814311e+02,2.640412640027117845e+02
6.342248214401269291e-01,2.633543287146183616e+02,2.633575656258297499e+02,2.641051553695787675e+02,3.539470382905229258e+02,2.640412625664136499e+02
6.418660843490441303e-01,2.633543289669837577e+02,2.633575646366937235e+02,2.641051554437328264e+02,3.539470377644285577e+02,2.640412617069504222e+02
6.495073472579613316e-01,2.633543289984657463e+02,2.633575643649048743e+02,2.641051547409724662e+02,3.539470377525858567e+02,2.640412617753880795e+02
6.571486101668785329e-01,2.633543290159864796e+02,2.633575662088140348e+02,2.641051547948502503e+02,3.539470360369685409e+02,2.640412632201254723e+02
6.647898730757957342e-01,2.633543290622048403e+02,2.633575662072732371e+02,2.641051548121014321e+02,3.539470360060951180e+02,2.640412633342124309e+02
6.724311359847128244e-01,2.633543278794760454e+02,2.633575659751177227e+02,2.641051548308822134e+02,3.539470358137843959e+02,2.640412632484795949e+02
6.800723988936300257e-01,2.633543279088434019e+02,2.633575659831781195e+02,2.641051548414160948e+02,3.539470369318492544e+02,2.640412647284910577e+02
6.877136618025472270e-01,2.633543290226251088e+02,2.633575669488878930e+02,2.641051548601307672e+02,3.539470365832522134e+02,2.640412656695630744e+02
6.953549247114644283e-01,2.633543290923180393e+02,2.633575668655730055e+02,2.641051549083671262e+02,3.539470366762418507e+02,2.640412662143893385e+02
7.029961876203816296e-01,2.633543288772934261e+02,2.633575668656274615e+02,2.641051536737022047e+02,3.539470373296944672e+02,2.640412643806838560e+02
7.106374505292988308e-01,2.633543288818609085e+02,2.633575668905610314e+02,2.641051535998784061e+02,3.539470373068338063e+02,2.640412626142783097e+02
7.182787134382160321e-01,2.633543267498144473e+02,2.633575666471400609e+02,2.641051539318016808e+02,3.539470373182051048e+02,2.640412628799955996e+02
7.259199763471332334e-01,2.633543267350792689e+02,2.633575666718957677e+02,2.641051538218257519e+02,3.539470373177913984e+02,2.640412632606982584e+02
7.335612392560504347e-01,2.633543272288058006e+02,2.633575666719061701e+02,2.641051536586724637e+02,3.539470375097679380e+02,2.640412632202591681e+02
7.412025021649676360e-01,2.633543270642871335e+02,2.633575666654876386e+02,2.641051536766061645e+02,3.539470373154666731e+02,2.640412633934133737e+02
7.488437650738848372e-01,2.633543270176365922e+02,2.633575668999335448e+02,2.641051537878899467e+02,3.539470375734355230e+02,2.640412655837404827e+02
7.564850279828019275e-01,2.633543312450794929e+02,2.633575667837000083e+02,2.641051538057631092e+02,3.539470364202847463e+02,2.640412656811629404e+02
7.641262908917191288e-01,2.633543311476540794e+02,2.633575667837178571e+02,2.641051539071686989e+02,3.539470364095742525e+02,2.640412652930680224e+02
7.717675538006363301e-01,2.633543324171869244e+02,2.633575668605628266e+02,2.641051538603176141e+02,3.539470365448435132e+02,2.640412639291717483e+02
7.794088167095535313e-01,2.633543323486051690e+02,2.633575667845578892e+02,2.641051538717567269e+02,3.539470366920990045e+02,2.640412633566483578e+02
7.870500796184707326e-01,2.633543325726041644e+02,2.633575667844527288e+02,2.641051538279380111e+02,3.539470367284195618e+02,2.640412637004683347e+02
7.946913425273879339e-01,2.633543335010766100e+02,2.633575667315215014e+02,2.641051493869602496e+02,3.539470365974563038e+02,2.640412620811856073e+02
8.023326054363051352e-01,2.633543365985357241e+02,2.633575671475755939e+02,2.641051494201078071e+02,3.539470368293269189e+02,2.640412629518385756e+02
8.099738683452223365e-01,2.633543369144747430e+02,2.633575671816286672e+02,2.641051495898290682e+02,3.539470370585343062e+02,2.640412656669061562e+02
8.176151312541395377e-01,2.633543368743190740e+02,2.633575672233142768e+02,2.641051495986991426e+02,3.539470369670044647e+02,2.640412667908825028e+02
8.252563941630567390e-01,2.633543374794834335e+02,2.633575676131542309e+02,2.641051493272410653e+02,3.539470369788323865e+02,2.640412665511221348e+02
