Time,JUNCTION-16,JUNCTION-20,JUNCTION-30,JUNCTION-45,JUNCTION-90,JUNCTION-23,416-B
1.669181939090066891e+01,2.822162616128969717e+02,2.607858080158301277e+02,2.153835819291175824e+02,4.627710667647692730e+02,3.017967506195885790e+02,2.441805726418827476e+02,4.739359858785387587e+02
1.669681544579169241e+01,2.824225648631500007e+02,2.612410533234971695e+02,2.150569383444308755e+02,4.597123466606014404e+02,3.016870950052136209e+02,2.439427289767468210e+02,4.677844311770786589e+02
1.670181150068271236e+01,2.823975923741916176e+02,2.608575039003919755e+02,2.150674186125812639e+02,4.563249479025593018e+02,3.011982115627047278e+02,2.439062300581488785e+02,4.622638998478324766e+02
1.670680755557373232e+01,2.836513497635534122e+02,2.609522095266173665e+02,2.153152374464733612e+02,4.522025370970733320e+02,3.012274641400468340e+02,2.440781538674022499e+02,4.558424619829987137e+02
1.671180361046475227e+01,2.846523681430402348e+02,2.611669661817266501e+02,2.153911197262509916e+02,4.495950644906855018e+02,3.010717502591434140e+02,2.442493815255079426e+02,4.501888116191554445e+02
1.671679966535577577e+01,2.855390223325472903e+02,2.614713340972913329e+02,2.152012133501460767e+02,4.460977363419466428e+02,3.012243772551379948e+02,2.444769118060877986e+02,4.452164144920784565e+02
1.672179572024679572e+01,2.857511925308631930e+02,2.617651115280668250e+02,2.151640619705055428e+02,4.436656133472478700e+02,3.014643849752166602e+02,2.443828296754514326e+02,4.401535435354343804e+02
1.672679177513781568e+01,2.869428891937262165e+02,2.621688526476394827e+02,2.152663172312971085e+02,4.408006397844126809e+02,3.018055206740169183e+02,2.448730427357090491e+02,4.369846606311566006e+02
1.673178783002883918e+01,2.882780931334466459e+02,2.622842469138894330e+02,2.160374363589468487e+02,4.385416615461533070e+02,3.018293373907898740e+02,2.442609960855603219e+02,4.345192454649860565e+02
1.673678388491985913e+01,2.897099060796946901e+02,2.628388182528185553e+02,2.164622849349647424e+02,4.364753200831963227e+02,3.013566073269541334e+02,2.436842931498241285e+02,4.323969629284248413e+02
1.674177993981087909e+01,2.904139570709149325e+02,2.633474292464187556e+02,2.163639237851047596e+02,4.339029905568969525e+02,3.014179439738487645e+02,2.428663503364167013e+02,4.301044646697064877e+02
1.674677599470189904e+01,2.905553446051508786e+02,2.639009346138371939e+02,2.162908765408870977e+02,4.313919887108911553e+02,3.011084986120418421e+02,2.415370006086624528e+02,4.252507864183892821e+02
1.675177204959292254e+01,2.902258950735758845e+02,2.640922104051936685e+02,2.162868813025241650e+02,4.288730537056032972e+02,3.002823125583690285e+02,2.404923719760240601e+02,4.223756855037183868e+02
1.675676810448394249e+01,2.897090187824047689e+02,2.637931288477904559e+02,2.167037257302445141e+02,4.257270092729431781e+02,2.990644165374936279e+02,2.391599378240795772e+02,4.164677126959039128e+02
1.676176415937496245e+01,2.903580456619129677e+02,2.636049037251207778e+02,2.164769374942493982e+02,4.239750440310499471e+02,2.979417332858697591e+02,2.378707855404685461e+02,4.086879705569081125e+02
1.676676021426598240e+01,2.911695516604135605e+02,2.636809635308348447e+02,2.162182556443052306e+02,4.218001190965633782e+02,2.966960597134688555e+02,2.367521774981501324e+02,4.001224101173298209e+02
1.677175626915700590e+01,2.908495706771462324e+02,2.640087893450169076e+02,2.159539603002272088e+02,4.208747809778623150e+02,2.958866100231331302e+02,2.362184407650794356e+02,3.897156935513845042e+02
1.677675232404802586e+01,2.899178601204409347e+02,2.640456016337695928e+02,2.153782143846035808e+02,4.193255904716692726e+02,2.947878409660095826e+02,2.358613260232505127e+02,3.810991864153640449e+02
1.678174837893904581e+01,2.891245492356979412e+02,2.638424050871050213e+02,2.148954655972463570e+02,4.186702835121300836e+02,2.935058731162530989e+02,2.356475194081126006e+02,3.721925763695320484e+02
1.678674443383006576e+01,2.893944058002701922e+02,2.635256570993677769e+02,2.148727168275789552e+02,4.180870887554416413e+02,2.919813899654211014e+02,2.351824200405344811e+02,3.685823699370566260e+02
1.679174048872108926e+01,2.897309195548604066e+02,2.636254955879413728e+02,2.144739245526161255e+02,4.173689685876062185e+02,2.910647721297096950e+02,2.348726906757153188e+02,3.646521564532533830e+02
1.679673654361210922e+01,2.894789276378843397e+02,2.635646888929077818e+02,2.140992383170923574e+02,4.172515641795948795e+02,2.899029602220539914e+02,2.338171684442435776e+02,3.623635526858971048e+02
1.680173259850312917e+01,2.885631549713993422e+02,2.635682247355920254e+02,2.144772243526248019e+02,4.171806788689794416e+02,2.892536085019418692e+02,2.327495191604115234e+02,3.565407758670907015e+02
1.680672865339414912e+01,2.885611771665228389e+02,2.636652842421858622e+02,2.147137326749063106e+02,4.174508545555971182e+02,2.891606832732624071e+02,2.317863693613505234e+02,3.501388826774200425e+02
1.681172470828517262e+01,2.886220998131665283e+02,2.633740779822423974e+02,2.143988708307601314e+02,4.176147101286548491e+02,2.888927820906055217e+02,2.309465038520606299e+02,3.423209791616861821e+02
1.681672076317619258e+01,2.884287294233936336e+02,2.630436225923104985e+02,2.144068234565573334e+02,4.183644083062612253e+02,2.885949144223048393e+02,2.302784205045306010e+02,3.372657429168544923e+02
1.682171681806721253e+01,2.884327461418317853e+02,2.626937811034774199e+02,2.142758141988323075e+02,4.174388094580937150e+02,2.881336910026565761e+02,2.298882641637063102e+02,3.355993221150988006e+02
1.682671287295823248e+01,2.886127776141662480e+02,2.623926609695154752e+02,2.142045851053191257e+02,4.164615320142646056e+02,2.875701055300373241e+02,2.297260945815157243e+02,3.334648480191457338e+02
1.683170892784925599e+01,2.886985492678403489e+02,2.622273151169674179e+02,2.143742727846170624e+02,4.170510884371362295e+02,2.873185911092390938e+02,2.298124092305724275e+02,3.297382407393424160e+02
1.683670498274027594e+01,2.887652241038650232e+02,2.619585556872835923e+02,2.148948551523420463e+02,4.179928021059266712e+02,2.871187365742073325e+02,2.299434821756653378e+02,3.293337178495204967e+02
1.684170103763129589e+01,2.882188656132922802e+02,2.617893895525011771e+02,2.148893430298273302e+02,4.176230611140813949e+02,2.868417314345855971e+02,2.303671993571484222e+02,3.335575553662652055e+02
1.684669709252231584e+01,2.871488669979973452e+02,2.618288500146674664e+02,2.147438287689803929e+02,4.174178517032905233e+02,2.866128881714042222e+02,2.305877301046445780e+02,3.376852626488904434e+02
1.685169314741333935e+01,2.851252224539788358e+02,2.620553452519014286e+02,2.152324116566768737e+02,4.188024851536507072e+02,2.860591418478835521e+02,2.312319563696763112e+02,3.432024777106286137e+02
1.685668920230435930e+01,2.827444608912966260e+02,2.625128450002113709e+02,2.157543533567259431e+02,4.204169338615894844e+02,2.852021280687696390e+02,2.317835426862858412e+02,3.496243120283489247e+02
1.686168525719537925e+01,2.812140692749499067e+02,2.629648915619422382e+02,2.160284802994394795e+02,4.212642701521048139e+02,2.841059515182819268e+02,2.324941785032566202e+02,3.513118413909795663e+02
1.686668131208639920e+01,2.816429612303690533e+02,2.636759124975512236e+02,2.164881446339539082e+02,4.219186467345705864e+02,2.821969502478499408e+02,2.332185534147638748e+02,3.540984357848533932e+02
1.687167736697742271e+01,2.827254822871051374e+02,2.643040646949883126e+02,2.167976475940011767e+02,4.221499697211513649e+02,2.800194915177827397e+02,2.332766166651507831e+02,3.583555280001802430e+02
1.687667342186844266e+01,2.832626292185669286e+02,2.646835506560487374e+02,2.170345137031574154e+02,4.225891234621864214e+02,2.780304700637151996e+02,2.335087749528351253e+02,3.620395986219540418e+02
1.688166947675946261e+01,2.839641277200710192e+02,2.650487666447327797e+02,2.172955639407762476e+02,4.227350456004255648e+02,2.757962877369120065e+02,2.338345965089197591e+02,3.658147382821809970e+02
1.688666553165048256e+01,2.855808665149164085e+02,2.655757857106593178e+02,2.175745391716304482e+02,4.222984056594447111e+02,2.734928200744543005e+02,2.338981948199096053e+02,3.681589314648642244e+02
1.689166158654150607e+01,2.870707958186577571e+02,2.658116997247232689e+02,2.168892011297286331e+02,4.225902497823346948e+02,2.719812180711865608e+02,2.332360571460307597e+02,3.722186814322017767e+02
1.689665764143252602e+01,2.888188580438886106e+02,2.660011338691415403e+02,2.161357860855888759e+02,4.233025505204578849e+02,2.704420201271482824e+02,2.319582132829293641e+02,3.736836918786926276e+02
1.690165369632354597e+01,2.895165627653154843e+02,2.658788659946086455e+02,2.156045684171809285e+02,4.234637613203623232e+02,2.684730313559369961e+02,2.318861564581985419e+02,3.756685808574164867e+02
1.690664975121456592e+01,2.898165151717137746e+02,2.653896814823535237e+02,2.149906927372848315e+02,4.234867452866010353e+02,2.660380216766384933e+02,2.314117590870407071e+02,3.768147588190383317e+02
1.691164580610558943e+01,2.901676677167075695e+02,2.647580775637525790e+02,2.146773186395846835e+02,4.234731676244012988e+02,2.637638379586668975e+02,2.312723438303632406e+02,3.789320259993783679e+02
1.691664186099660938e+01,2.902307633920800072e+02,2.640463639669000599e+02,2.144932016366607002e+02,4.228361494957055697e+02,2.619348599858605553e+02,2.319082325579467181e+02,3.787678598432611921e+02
1.692163791588762933e+01,2.905557163714593116e+02,2.630384236800966846e+02,2.147319654493154815e+02,4.226411324483171370e+02,2.602970678916602196e+02,2.331494274248272802e+02,3.797644817835289928e+02
